budgetYear,REG_ONCB,REG_NAME,PROV_ID,PROV_NAME,youth_place,youth_per,Primary_place,Primary_per,heigher_edu_place,heigher_edu_per,action_outSchooll,protectLand,out_schoolAll,company10up_place,company10up_per,companyLess10_place,companyLess10_per,VolunteerLabor,mcAll,mc_D,mc_C,mc_B,mc_A,treatAll,treatT1All,treatT11,treatT12,treatTbtx,treatT2All,treatT2control,treatT2Nocontrol,treatT3All,treatT3doc,treatT3djop,followAll,followType1,followType2,followType3,wanteHelp,getHelp,arrestAll_case,arrestAll_per,arrestTreat_case,arrestTreat_per,arrestOccupy_case,arrestOccupy_per,arrestOccupy4sale_case,arrestOccupy4sale_per,arrestSale_case,arrestSale_per,arrestProduct_case,arrestProduct_per,arrestImport_case,arrestImport_per,arrestExport_case,arrestExport_per,arrestJoincase_cas,arrestJoincase_per,arrest5Main_case,arrest5Main_per,yaba,ice,cannabisDry,heroine,ketamine,cocaine,kratom,assetPer,assetValue,complainAll,complainAll_action,percentActionAll,complain_area,complain_area_action,percentActionArea,complain_per,complain_per_action,percentActionPerson
2560,04,ปปส.ภาค 4,39,หนองบัวลำภู,254,0,65,6880,63,0,0,0,0,122,0,590,0,0,719,99.0,54,119,447,548,476,150,326,0,68,2,66,4,0,0,628,0,0,0,41,0,553,628,34,38,250,269,222,268,36,41,11,12,0,0,0,0,0,0,269,269,84398,0.21739,2.34967,0.0,0.0,0.0,0,30,20.61,34,34,100.0,5,5,100,29,29,100
2560,04,ปปส.ภาค 4,40,ขอนแก่น,927,0,630,64677,210,0,0,0,0,439,0,2086,0,0,2461,78.0,145,338,1900,4819,2632,1914,718,0,1712,553,1159,475,0,0,2814,0,0,0,402,41,5209,5495,2441,2490,1459,1530,1022,1151,268,305,16,16,0,0,0,0,0,0,1306,1306,420559,1.08542,1035.96386,0.0,0.0,0.0,0,25,6.12,257,257,100.0,18,18,100,239,239,100
2560,04,ปปส.ภาค 4,41,อุดรธานี,1071,0,449,62289,231,0,0,0,0,188,0,1663,0,0,1861,138.0,191,548,984,4963,4257,2810,1447,0,413,186,227,293,0,0,3336,0,0,0,1219,311,2876,3087,524,527,976,1020,1194,1333,152,174,26,26,0,0,0,0,1,4,1372,1372,2355612,1.27747,46.73632,0.00073,0.0,0.0,0,9,3.02,173,173,100.0,15,15,100,158,158,100
2560,04,ปปส.ภาค 4,42,เลย,392,0,273,28361,97,0,0,0,0,102,0,913,0,0,860,92.0,146,182,440,1358,986,609,377,0,271,15,256,101,0,0,1830,0,0,0,181,99,2006,2208,690,706,730,789,514,621,52,69,17,18,2,3,0,0,0,0,585,585,4723292,0.82996,5.08734,0.0,0.0,0.0,0,25,8.85,126,126,100.0,10,10,100,116,116,100
2560,04,ปปส.ภาค 4,43,หนองคาย,307,0,128,16104,50,0,0,0,0,150,0,664,0,0,740,13.0,25,171,531,1138,545,71,474,0,458,3,455,135,0,0,936,0,0,0,82,2,2653,2782,1589,1598,560,575,436,527,37,45,8,8,23,28,0,0,0,0,504,504,790223,1.7563199999999999,21.75817,0.0,0.0,0.0,0,5,0.71,40,40,100.0,6,6,100,34,34,100
2560,04,ปปส.ภาค 4,44,มหาสารคาม,790,0,583,53223,191,0,0,0,0,155,0,1330,0,0,1900,17.0,89,306,1488,2470,1919,1715,204,0,450,32,418,101,0,0,2928,0,0,0,164,20,1946,2043,403,412,849,877,579,622,98,115,14,14,0,0,0,0,2,2,691,691,162325,0.2779,14.428030000000001,0.0,0.0,0.0,0,6,1.07,86,86,100.0,9,9,100,77,77,100
2560,04,ปปส.ภาค 4,45,ร้อยเอ็ด,748,0,544,63445,197,0,0,0,0,319,0,2052,0,0,2464,207.0,243,544,1470,2632,1429,653,776,0,981,79,902,222,0,0,4104,0,0,0,259,22,2352,2508,1004,1024,638,674,620,702,75,83,9,9,0,0,0,0,3,9,704,704,257713,0.29158,1.30265,0.0,0.0,0.0,0,15,3.46,176,176,100.0,14,14,100,162,162,100
2560,04,ปปส.ภาค 4,46,กาฬสินธุ์,700,0,318,36096,139,0,0,0,0,97,0,1382,0,0,1353,126.0,155,276,796,3077,2618,386,2232,0,267,71,196,192,0,0,3740,0,0,0,465,32,2613,2863,482,496,932,999,971,1113,178,201,38,38,0,0,0,0,5,8,1187,1187,276832,1.12712,25.6222,0.0,0.0,0.0,0,27,7.15,141,141,100.0,11,11,100,130,130,100
2560,04,ปปส.ภาค 4,47,สกลนคร,1432,0,583,77710,242,0,0,0,0,134,0,1274,0,0,1557,259.0,136,239,923,2041,1669,532,1137,0,161,1,160,211,0,0,2574,0,0,0,406,182,1861,2048,468,478,614,639,474,565,272,329,29,32,0,0,0,0,0,1,775,775,243056,1.30025,2667.07071,0.0,0.0,0.0,0,8,1.61,147,147,100.0,6,6,100,141,141,100
2560,04,ปปส.ภาค 4,48,นครพนม,875,0,442,55270,137,0,0,0,0,115,0,990,0,0,1148,149.0,141,235,623,1707,1125,427,698,0,407,79,328,175,0,0,1723,0,0,0,392,52,2167,2372,1105,1116,401,437,545,671,99,127,12,12,4,6,0,0,1,3,660,660,549782,0.20992,995.47086,0.7,0.0,0.0,0,18,10.41,86,86,100.0,4,4,100,82,82,100
2560,04,ปปส.ภาค 4,49,มุกดาหาร,270,0,250,25495,95,0,0,0,0,116,0,555,0,0,560,95.0,62,122,281,1705,976,374,602,0,537,91,446,192,0,0,1402,0,0,0,132,1,1944,2087,1179,1222,418,444,286,351,49,55,7,7,5,5,0,0,0,1,347,347,740044,0.00332,36.09373,0.0,0.0,0.0,0,5,1.14,23,23,100.0,3,3,100,20,20,100
