budgetYear,REG_ONCB,REG_NAME,PROV_ID,PROV_NAME,youth_place,youth_per,Primary_place,Primary_per,heigher_edu_place,heigher_edu_per,action_outSchooll,protectLand,out_schoolAll,company10up_place,company10up_per,companyLess10_place,companyLess10_per,VolunteerLabor,mcAll,mc_D,mc_C,mc_B,mc_A,treatAll,treatT1All,treatT11,treatT12,treatTbtx,treatT2All,treatT2control,treatT2Nocontrol,treatT3All,treatT3doc,treatT3djop,followAll,followType1,followType2,followType3,wanteHelp,getHelp,arrestAll_case,arrestAll_per,arrestTreat_case,arrestTreat_per,arrestOccupy_case,arrestOccupy_per,arrestOccupy4sale_case,arrestOccupy4sale_per,arrestSale_case,arrestSale_per,arrestProduct_case,arrestProduct_per,arrestImport_case,arrestImport_per,arrestExport_case,arrestExport_per,arrestJoincase_cas,arrestJoincase_per,arrest5Main_case,arrest5Main_per,yaba,ice,cannabisDry,heroine,ketamine,cocaine,kratom,assetPer,assetValue,complainAll,complainAll_action,percentActionAll,complain_area,complain_area_action,percentActionArea,complain_per,complain_per_action,percentActionPerson
2561,03,ปปส.ภาค 3,37,อำนาจเจริญ,473,20025,264,25174,85,26488,0,0,0,58,1117,27,115,56,621,39,133,231,218,1692,681,261,420,0,787,84,703,224,224,0,1404,636,444,324,19,6,2768,2883,2038,2068,307,315,269,314,143,175,11,11,0,0,0,0,0,0,423,423,351747,0.0735,0.02357,0.0,0.0,0.0,0,5,0.48,43,43,100,4,4,100,39,39,100
2561,04,ปปส.ภาค 4,39,หนองบัวลำภู,557,23701,338,25688,93,20183,0,0,0,104,4395,39,145,59,692,32,74,120,466,786,525,223,302,0,99,2,97,162,156,6,602,537,60,5,41,0,843,928,61,61,365,381,374,438,39,44,3,3,0,0,0,0,0,0,416,416,162401,0.47639,602.9899499999999,0.0,0.00625,0.0,0,21,6.83,51,51,100,7,7,100,44,44,100
2561,04,ปปส.ภาค 4,40,ขอนแก่น,898,39475,859,73350,312,96307,0,0,0,413,24701,670,1571,199,2001,49,63,423,1466,6522,3502,2774,728,0,2499,761,1738,521,417,104,2743,1853,466,424,90,3,6941,7204,3176,3219,2094,2154,1412,1519,238,287,15,15,0,0,0,0,3,6,1665,1665,951167,7.8996,23.956599999999998,0.0,0.0,0.0,0,34,12.83,365,365,100,32,32,100,333,333,100
2561,04,ปปส.ภาค 4,41,อุดรธานี,785,30215,673,72310,218,58908,0,0,0,230,10886,151,635,156,1382,83,115,505,679,5334,4499,3650,849,0,542,203,339,293,292,1,2914,2628,123,163,29,6,3115,3392,660,681,1033,1083,1287,1473,97,115,32,34,0,0,0,0,1,1,1416,1416,4784841,1.66059,331.83241999999996,0.0,0.03946,0.0,0,32,22.21,248,248,100,16,16,100,232,232,100
2561,04,ปปส.ภาค 4,42,เลย,259,12762,209,19509,71,21435,0,0,0,85,2534,73,289,96,732,49,93,212,378,1376,817,458,359,0,399,70,329,160,160,0,1528,1007,222,299,118,0,2436,2667,857,867,826,876,675,827,54,69,15,17,6,8,0,0,0,0,750,750,6932197,161.99961,13.08559,0.0,0.05806,0.0,0,18,7.57,86,86,100,8,8,100,78,78,100
2561,04,ปปส.ภาค 4,43,หนองคาย,200,14156,144,13042,37,13810,0,0,0,100,2171,81,294,66,520,1,24,153,342,1791,631,98,533,0,1046,262,784,114,100,14,1168,734,374,60,166,0,3082,3245,1953,1986,617,636,441,537,47,54,3,3,16,24,0,0,0,0,507,507,859629,276.46405,2216.5343599999997,76.59,0.0,1.9,0,12,6.25,49,49,100,7,7,100,42,42,100
2561,04,ปปส.ภาค 4,44,มหาสารคาม,774,42074,584,52786,167,54029,0,0,0,140,4917,65,333,133,1678,19,67,322,1270,2466,1574,1363,211,0,792,118,674,100,100,0,2041,1460,384,197,114,1,2703,2797,751,754,1074,1095,786,845,72,83,20,20,0,0,0,0,0,0,878,878,294523,1.20791,393.6994,0.0,0.0,0.0,0,10,1.51,148,148,100,9,9,100,139,139,100
2561,04,ปปส.ภาค 4,45,ร้อยเอ็ด,1168,64103,725,50747,262,69454,0,0,0,219,9022,114,475,193,2380,52,102,453,1773,3188,1741,1085,656,0,1253,147,1106,194,174,20,2313,1531,569,213,105,14,3001,3203,1229,1274,810,858,858,946,81,98,14,14,0,0,0,0,6,10,953,953,415129,0.59256,14.51831,0.0,0.0,0.0,0,17,4.68,203,203,100,22,22,100,181,181,100
2561,04,ปปส.ภาค 4,46,กาฬสินธุ์,453,23686,419,35028,158,33569,0,0,0,87,2115,376,1250,113,1024,44,103,286,591,2370,1632,1056,576,0,496,77,419,242,240,2,2210,1701,156,353,135,8,3156,3393,678,681,1072,1133,1250,1407,113,124,34,36,0,0,0,0,2,5,1397,1397,495592,0.62451,64.26249,0.004,0.0,0.0,0,30,8.78,191,191,100,20,20,100,171,171,100
2561,04,ปปส.ภาค 4,47,สกลนคร,862,46109,615,70833,242,82045,0,0,0,130,5901,101,391,125,1550,152,183,360,855,2196,1603,891,712,0,262,51,211,331,331,0,2558,2155,103,300,375,68,2032,2232,487,504,569,591,606,720,310,353,57,60,0,0,0,0,2,3,973,973,244093,0.34495,390.38590999999997,0.0,0.0,0.0,0,26,44.62,124,124,100,17,17,100,107,107,100
2561,04,ปปส.ภาค 4,48,นครพนม,549,22656,437,47204,146,50806,0,0,0,103,2370,72,206,141,1146,55,88,294,709,1250,650,346,304,0,319,53,266,281,150,131,1514,970,257,287,29,2,1717,1920,705,714,341,377,505,620,151,181,5,5,9,21,0,0,1,2,670,670,5589837,0.17608000000000001,1020.14162,0.0,0.0,0.0,0,17,6.13,69,69,100,7,7,100,62,62,100
2561,04,ปปส.ภาค 4,49,มุกดาหาร,325,14065,259,25192,92,22573,0,0,0,102,2909,308,567,53,560,55,108,176,221,2300,975,514,461,0,1098,274,824,227,201,26,1758,1321,40,397,372,0,2723,2835,1897,1909,419,431,339,407,57,72,6,7,3,4,0,0,2,5,405,405,491734,0.18431,551.26659,0.0,0.0,0.0,0,12,2.88,57,57,100,4,4,100,53,53,100
