budgetYear,REG_ONCB,REG_NAME,PROV_ID,PROV_NAME,youth_place,youth_per,Primary_place,Primary_per,heigher_edu_place,heigher_edu_per,action_outSchooll,protectLand,out_schoolAll,company10up_place,company10up_per,companyLess10_place,companyLess10_per,VolunteerLabor,mcAll,mc_D,mc_C,mc_B,mc_A,treatAll,treatT1All,treatT11,treatT12,treatTbtx,treatT2All,treatT2control,treatT2Nocontrol,treatT3All,treatT3doc,treatT3djop,followAll,followType1,followType2,followType3,wanteHelp,getHelp,arrestAll_case,arrestAll_per,arrestTreat_case,arrestTreat_per,arrestOccupy_case,arrestOccupy_per,arrestOccupy4sale_case,arrestOccupy4sale_per,arrestSale_case,arrestSale_per,arrestProduct_case,arrestProduct_per,arrestImport_case,arrestImport_per,arrestExport_case,arrestExport_per,arrestJoincase_cas,arrestJoincase_per,arrest5Main_case,arrest5Main_per,yaba,ice,cannabisDry,heroine,ketamine,cocaine,kratom,assetPer,assetValue,complainAll,complainAll_action,percentActionAll,complain_area,complain_area_action,percentActionArea,complain_per,complain_per_action,percentActionPerson
2564,03,ปปส.ภาค 3,35,ยโสธร,607,14216,381,27215,132,33414,1033,0,1033,86,2007,106,497,0,888,23,13,125,727,2301,608,333,107,168,1380,266,1114,201,201,0,2188,269,729,149,16,11,4558,4648,4217,4281,705,726,745,816,184,190,139,141,,,,,0,0,926,998,1880429,0.97237,8.12038,0.0,0.0,0.0,29.055049999999998,0,0,96,96,100.0,7,7,100.0,89,89,100.0
2564,03,ปปส.ภาค 3,36,ชัยภูมิ,1093,37223,716,69927,254,87255,5,0,5,87,1471,159,867,0,1616,47,12,299,1258,3657,826,494,78,254,1902,225,1677,616,616,0,2939,389,563,371,478,470,5919,6012,4620,4663,1172,1184,1251,1325,181,191,272,272,,,,,0,0,1619,1701,703124,3.32693,3.35871,0.0,0.0,0.0,9.61879,0,0,214,214,100.0,9,9,100.0,205,205,100.0
2564,03,ปปส.ภาค 3,37,อำนาจเจริญ,470,11081,264,22783,87,23917,1353,105,1248,44,901,69,381,0,638,21,4,174,439,1709,761,232,384,145,614,41,573,268,268,0,1767,323,199,106,2,0,3256,3349,3012,3066,505,515,654,729,164,186,63,63,2.0,2.0,,,0,0,747,826,955145,780.40373,29.451580000000003,0.0,0.0,0.0,0.5,0,0,60,60,100.0,6,6,100.0,54,54,100.0
2564,04,ปปส.ภาค 4,39,หนองบัวลำภู,560,15667,327,32414,99,19465,238,71,167,86,2112,88,351,0,720,20,7,84,609,1122,424,210,138,76,184,21,163,328,319,9,774,246,10,312,330,0,1582,1669,1103,1157,550,558,786,863,18,24,26,27,,,,,0,0,821,902,3118107,3.48728,21.06598,0.0,0.0,0.0,1.0,0,0,112,108,96.43,3,3,100.0,109,105,96.33
2564,04,ปปส.ภาค 4,40,ขอนแก่น,567,15450,513,35796,204,56015,1800,0,1800,378,23912,351,1501,0,431,39,29,161,202,6709,3440,3069,202,169,2656,514,2142,309,103,206,3143,710,383,173,203,0,10242,10308,8029,8067,2799,2818,1917,1993,61,67,74,74,2.0,2.0,,,0,0,2033,2109,2765719,9.55238,646.76249,0.0,0.0684,0.0,0.1756,0,0,370,370,100.0,23,23,100.0,347,347,100.0
2564,04,ปปส.ภาค 4,41,อุดรธานี,425,17211,320,43076,131,26143,939,0,939,172,8445,239,1085,0,1317,68,34,364,851,5629,3356,3292,57,7,1711,316,1395,410,215,195,3017,1230,96,59,29,2,7154,7408,6535,6742,2137,2204,2153,2337,63,69,102,105,,,1.0,1.0,0,0,2277,2465,7638516,9.76544,1685.60033,0.0,0.0078,0.0,0.0031,0,0,370,353,95.41,21,18,85.71,349,335,95.99
2564,04,ปปส.ภาค 4,42,เลย,254,6220,241,20412,70,19009,15980,32,15948,63,1721,297,804,0,331,11,15,67,238,2120,826,691,20,115,667,84,583,395,376,19,1701,380,70,368,34,0,3320,3429,2532,2596,1294,1318,788,861,15,16,65,66,,,2.0,2.0,0,0,864,938,19804508,75.63183000000001,35.210910000000005,0.0,0.0,0.0,11.015,0,0,137,125,91.24,10,9,90.0,127,116,91.34
2564,04,ปปส.ภาค 4,43,หนองคาย,112,4193,102,11473,65,33998,0,0,0,93,2273,96,496,0,740,0,1,153,586,1179,312,124,188,0,724,13,711,143,135,8,1188,297,134,101,8,0,3783,3894,3508,3571,1258,1297,911,1009,30,31,16,16,18.0,33.0,,,0,0,942,1041,53081926,6086.16547,731.24579,0.0,30.116,0.0,19.5,0,0,82,75,91.46,5,5,100.0,77,70,90.91
2564,04,ปปส.ภาค 4,44,มหาสารคาม,929,20706,585,49091,173,51076,1102,173,929,102,2700,197,738,0,1499,26,28,353,1092,2997,1468,1388,0,80,1015,87,928,312,312,0,2595,725,371,0,5,0,3728,3798,2380,2410,1418,1430,1091,1137,31,33,25,26,1.0,1.0,1.0,1.0,0,0,1134,1182,635189,1.9425299999999999,1.75844,0.0,0.00045,0.0,0.0,0,0,150,150,100.0,11,11,100.0,139,139,100.0
2564,04,ปปส.ภาค 4,45,ร้อยเอ็ด,1051,25184,596,40994,211,55414,4141,199,3942,171,7831,411,1416,0,2467,51,20,343,2053,2872,717,558,101,58,1869,3,1866,246,178,68,2170,456,403,123,19,1,5593,5702,4450,4508,1451,1463,1321,1429,50,64,20,20,,,1.0,1.0,0,0,1373,1488,1513348,1.48682,409.24384000000003,0.0,0.0,0.0,9.34657,0,0,392,386,98.47,15,15,100.0,377,371,98.41
2564,04,ปปส.ภาค 4,46,กาฬสินธุ์,457,10821,417,33978,166,37467,23,0,23,69,1745,218,684,0,927,24,7,418,478,2265,911,647,62,202,951,50,901,0,0,0,1295,233,150,0,6,0,5339,5453,4132,4197,1782,1807,1574,1664,36,38,79,79,,,,,0,0,1673,1765,1413492,28.3232,305.95712,0.0,0.0,0.0,0.10012,0,0,282,277,98.23,10,10,100.0,272,267,98.16
2564,04,ปปส.ภาค 4,47,สกลนคร,601,16171,528,52238,211,70417,1627,0,1627,90,3236,328,1169,0,1411,169,18,462,762,2557,1232,829,379,24,801,146,655,308,237,71,2481,836,295,226,282,29,4198,4348,2731,2793,1196,1222,1260,1363,199,223,90,92,1.0,1.0,,,0,0,1468,1591,998210,22.6178,31.104380000000003,0.0,0.0,0.0,75.75202,0,0,174,158,90.8,10,10,100.0,164,148,90.24
2564,04,ปปส.ภาค 4,48,นครพนม,592,17695,466,47738,149,46917,361,361,0,85,1826,219,653,0,1153,54,44,250,805,1709,388,286,102,0,920,88,832,351,250,101,1105,251,179,170,42,0,3226,3363,2649,2717,609,639,730,831,103,123,30,32,7.0,8.0,,,0,0,804,910,19496809,589.01556,11150.55738,848.0,0.0,0.0,0.0,0,0,115,115,100.0,5,5,100.0,110,110,100.0
2564,04,ปปส.ภาค 4,49,มุกดาหาร,263,4230,228,20817,77,15950,1456,180,1276,73,1465,130,442,0,496,22,1,246,227,2850,951,754,101,96,1432,62,1370,362,358,4,2005,468,276,165,26,2,3705,3775,3471,3512,899,917,405,452,18,18,21,21,5.0,5.0,,,0,0,437,484,1583986,672.73401,4783.727,80.0,1.0,0.0,0.0,0,0,44,44,100.0,3,3,100.0,41,41,100.0
