budgetYear,REG_ONCB,REG_NAME,PROV_ID,PROV_NAME,youth_place,youth_per,Primary_place,Primary_per,heigher_edu_place,heigher_edu_per,action_outSchooll,protectLand,out_schoolAll,company10up_place,company10up_per,companyLess10_place,companyLess10_per,VolunteerLabor,mcAll,mc_D,mc_C,mc_B,mc_A,treatAll,treatT1All,treatT11,treatT12,treatTbtx,treatT2All,treatT2control,treatT2Nocontrol,treatT3All,treatT3doc,treatT3djop,followAll,followType1,followType2,followType3,wanteHelp,getHelp,arrestAll_case,arrestAll_per,arrestTreat_case,arrestTreat_per,arrestOccupy_case,arrestOccupy_per,arrestOccupy4sale_case,arrestOccupy4sale_per,arrestSale_case,arrestSale_per,arrestProduct_case,arrestProduct_per,arrestImport_case,arrestImport_per,arrestExport_case,arrestExport_per,arrestJoincase_cas,arrestJoincase_per,arrest5Main_case,arrest5Main_per,yaba,ice,cannabisDry,heroine,ketamine,cocaine,kratom,assetPer,assetValue,complainAll,complainAll_action,percentActionAll,complain_area,complain_area_action,percentActionArea,complain_per,complain_per_action,percentActionPerson
2563,03,ปปส.ภาค 3,34,อุบลราชธานี,1637,50669,1137,116021,419,149624,653,138,515,218,0,346.0,1490.0,0,2550,143,326,479,1602,5813,1292,790,497,0,3873,349,3524,475,255,393,7551,1952,4622,977,12,10,7745,7892,3832,3840,988,1005,1394,1472,1190,1244,332,324,4.0,2.0,1,1,3.0,3.0,2921,3043,2222754,503.481,13.177,0.0,0.0,0.0,6.1495,31,3.271826,237,237,100.0,16,16,100.0,221,221,100.0
2563,03,ปปส.ภาค 3,35,ยโสธร,635,16650,385,37079,137,39208,457,98,359,101,0,73.0,386.0,0,777,21,50,117,589,1968,388,216,132,0,1398,387,1011,150,182,0,1951,489,1274,188,4,4,3035,3094,1646,1645,375,379,574,617,249,259,155,155,,,0,0,0.0,0.0,978,1031,423811,0.283,6.738,0.0,0.0,0.0,12.0,13,0.958335,78,78,100.0,6,6,100.0,72,72,100.0
2563,03,ปปส.ภาค 3,36,ชัยภูมิ,1095,36372,714,68126,214,57502,180,160,20,105,0,167.0,667.0,0,1429,22,168,361,878,3237,895,546,349,0,1944,262,1682,333,398,0,3232,1320,1344,568,370,11,4187,4304,1694,1695,710,712,1131,1218,290,307,274,274,,,0,0,9.0,19.0,1695,1799,587532,8.882,35.015,0.0,0.013,0.0,2.325,29,2.319902,166,166,100.0,12,12,100.0,154,154,100.0
2563,03,ปปส.ภาค 3,37,อำนาจเจริญ,474,13510,264,24212,87,25749,5434,70,5364,54,0,90.0,282.0,0,638,24,84,134,396,1916,878,388,471,0,756,63,693,282,282,0,2366,769,1071,526,186,174,1920,2029,843,843,327,330,476,538,165,207,105,105,3.0,5.0,0,0,1.0,1.0,749,855,753441,1.942,0.562,0.0,0.002,0.0,1.0,16,0.786805,56,56,100.0,5,5,100.0,51,51,100.0
2563,04,ปปส.ภาค 4,39,หนองบัวลำภู,478,17992,329,28944,92,12916,124,60,64,101,0,58.0,241.0,0,687,21,74,105,487,910,491,191,300,0,154,0,154,20,260,5,657,505,21,131,35,6,1118,1180,139,138,348,349,597,658,14,15,20,20,,,0,0,0.0,0.0,631,693,290345,2.2498899999999997,16.40689,0.0,0.0,0.0,0.134,7,3.2807,96,96,100.0,8,8,100.0,88,88,100.0
2563,04,ปปส.ภาค 4,40,ขอนแก่น,990,26382,974,78189,293,54066,1509,178,1331,472,0,243.0,887.0,0,563,7,10,94,452,6775,3569,3135,429,0,2876,555,2321,126,155,175,3541,2129,784,628,200,139,7642,7846,3595,3611,2010,2060,1814,1930,131,149,80,82,3.0,3.0,0,0,9.0,11.0,2028,2164,2412002,42.965019999999996,459.846,0.0,0.049,0.0,0.01,40,23.319452,651,651,100.0,29,29,100.0,622,622,100.0
2563,04,ปปส.ภาค 4,41,อุดรธานี,836,32395,769,85597,283,72943,4204,179,4025,201,0,214.0,801.0,0,1848,142,155,565,986,5174,3860,3343,514,0,1201,189,1012,45,18,95,3413,3121,92,200,36,17,5175,5362,1678,1683,1405,1430,1895,2045,86,93,97,97,,,0,0,4.0,4.0,2078,2235,1413443,11.26127,11.20389,0.0,0.058,0.0,0.26,29,5.396833,324,324,100.0,30,30,100.0,294,294,100.0
2563,04,ปปส.ภาค 4,42,เลย,373,11116,373,35655,108,14295,2616,81,2535,70,0,219.0,645.0,0,693,42,52,130,469,1697,711,410,200,0,686,34,652,200,300,0,1427,718,208,501,3,2,2601,2741,874,879,906,942,713,803,44,51,53,56,5.0,3.0,0,0,6.0,7.0,815,913,636172,27.635,6.319,0.0,0.0,0.0,9.549,15,3.048732,122,122,100.0,9,9,100.0,113,113,100.0
2563,04,ปปส.ภาค 4,43,หนองคาย,124,4324,107,8797,54,23987,17,0,17,109,0,75.0,360.0,0,603,3,17,121,462,1443,585,189,396,0,832,40,792,26,16,10,1186,631,555,0,17,11,3167,3219,1762,1762,680,689,684,725,13,13,7,7,21.0,23.0,0,0,0.0,0.0,725,768,12147278,192.636,600.919,53.12,0.0,3.0,0.0,7,2.316933,91,91,100.0,8,8,100.0,83,83,100.0
2563,04,ปปส.ภาค 4,44,มหาสารคาม,922,32155,594,39321,181,130405,5240,100,5140,123,0,157.0,568.0,0,1974,47,82,404,1441,3117,1643,1344,212,0,1217,160,1057,152,257,0,3632,2121,1015,496,65,59,3209,3290,897,896,1176,1195,1018,1074,49,51,67,72,1.0,1.0,0,0,0.0,0.0,1135,1198,691882,3.3,12.651,0.0,0.005,0.0,0.0,15,2.732687,135,135,100.0,9,9,100.0,126,126,100.0
2563,04,ปปส.ภาค 4,45,ร้อยเอ็ด,1303,33274,787,59339,295,75547,9774,182,9592,226,0,391.0,1368.0,0,2413,65,282,487,1579,3161,958,647,237,0,1872,55,1817,233,262,69,3414,1850,1280,284,19,4,4558,4658,2141,2147,1065,1072,1242,1321,71,78,32,32,1.0,1.0,1,1,3.0,4.0,1347,1433,900012,3.325,5.33,0.0,0.0,0.0,0.124,14,2.964772,314,314,100.0,23,23,100.0,291,291,100.0
2563,04,ปปส.ภาค 4,46,กาฬสินธุ์,435,13695,427,36730,157,33222,2579,0,2579,100,0,299.0,1055.0,0,1232,13,95,368,756,1934,895,490,361,0,890,18,872,49,149,0,2262,1669,230,363,43,27,4407,4524,1692,1697,1183,1195,1409,1502,55,61,55,56,,,0,0,9.0,9.0,1519,1619,2539826,127.454,2.698,0.0,0.0,0.0,0.0,26,4.282437,215,215,100.0,17,17,100.0,198,198,100.0
2563,04,ปปส.ภาค 4,47,สกลนคร,739,20320,577,46926,221,71508,473,180,293,118,0,264.0,743.0,0,1106,125,109,246,626,2387,1663,1054,603,0,557,51,506,2,167,0,2913,2406,346,161,154,82,3336,3500,930,932,679,705,1048,1167,430,475,245,214,1.0,1.0,0,0,2.0,5.0,1724,1857,421416,75.393,670.285,0.0,0.0,0.0,24.53,12,5.004782,198,198,100.0,14,14,100.0,184,184,100.0
2563,04,ปปส.ภาค 4,48,นครพนม,395,13906,346,33975,115,39341,80,73,7,100,0,39.0,76.0,0,1151,54,95,241,761,1283,545,222,303,0,510,35,475,106,100,128,976,489,238,249,41,5,2492,2586,1326,1330,401,414,610,667,120,139,25,25,4.0,3.0,0,0,1.0,3.0,759,834,9693628,1.604,874.862,0.0,0.0,0.0,0.011,23,5.09848,96,96,100.0,8,8,100.0,88,88,100.0
2563,04,ปปส.ภาค 4,49,มุกดาหาร,431,13018,249,23600,87,22512,60,60,0,120,0,108.0,356.0,0,472,20,42,115,295,2888,1214,887,276,0,1439,104,1335,161,220,15,2879,1535,755,589,34,8,3694,3745,2487,2486,644,656,477,515,41,50,37,29,3.0,2.0,0,0,2.0,2.0,558,596,6041371,545.271,679.7,0.4,0.04,0.0,0.585,10,5.999593,62,62,100.0,5,5,100.0,57,57,100.0
