budgetYear,REG_ONCB,REG_NAME,PROV_ID,PROV_NAME,youth_place,youth_per,Primary_place,Primary_per,heigher_edu_place,heigher_edu_per,action_outSchooll,protectLand,out_schoolAll,company10up_place,company10up_per,companyLess10_place,companyLess10_per,VolunteerLabor,mcAll,mc_D,mc_C,mc_B,mc_A,treatAll,treatT1All,treatT11,treatT12,treatTbtx,treatT2All,treatT2control,treatT2Nocontrol,treatT3All,treatT3doc,treatT3djop,followAll,followType1,followType2,followType3,wanteHelp,getHelp,arrestAll_case,arrestAll_per,arrestTreat_case,arrestTreat_per,arrestOccupy_case,arrestOccupy_per,arrestOccupy4sale_case,arrestOccupy4sale_per,arrestSale_case,arrestSale_per,arrestProduct_case,arrestProduct_per,arrestImport_case,arrestImport_per,arrestExport_case,arrestExport_per,arrestJoincase_cas,arrestJoincase_per,arrest5Main_case,arrest5Main_per,yaba,ice,cannabisDry,heroine,ketamine,cocaine,kratom,assetPer,assetValue,complainAll,complainAll_action,percentActionAll,complain_area,complain_area_action,percentActionArea,complain_per,complain_per_action,percentActionPerson
2562,03,ปปส.ภาค 3,32,สุรินทร์,1304,46883,763,68127,313,95137,4184,100,4284,150,0,85.0,261.0,0,2152,136.0,93,348,1575,3910,555,212,284,59.0,3091,196,2895,264.0,264.0,,2768,855,1343,570,30,4.0,5534,5836,4155,4169,358,385,501,637,450,565,47,48,2,2,0,0,1,25,1000,1252,505042,1.62253,0.97123,0.0,0.00405,0.0,0,22,3.52,62,62,100.0,3,3,100,59,59,100.0
2562,03,ปปส.ภาค 3,33,ศรีสะเกษ,1535,49768,879,89965,330,101623,383,156,539,105,0,121.0,432.0,0,2677,156.0,145,254,2122,5295,1433,931,434,68.0,3601,262,3339,261.0,261.0,,4117,1787,1899,431,202,151.0,7280,7508,4560,4584,1132,1162,1176,1307,360,401,47,48,0,0,0,0,1,1,1583,1756,314285,0.86725,0.16763,0.0,0.0,0.0,0,17,2.21,239,239,100.0,11,11,100,228,228,100.0
2562,03,ปปส.ภาค 3,34,อุบลราชธานี,1919,66195,1136,121227,408,162147,1414,168,1582,210,0,194.0,827.0,0,2850,122.0,181,525,2022,7884,1541,797,694,50.0,5734,289,5445,609.0,246.0,363.0,6178,2034,3177,967,171,176.0,12247,12639,8423,8510,1475,1522,1196,1364,1069,1153,77,78,2,5,0,0,1,3,2344,2600,2386208,4.1440600000000005,5.13892,0.0,0.0116,0.0,0,22,3.76,198,198,100.0,15,15,100,183,183,100.0
2562,03,ปปส.ภาค 3,35,ยโสธร,670,18236,418,30245,144,33785,1467,89,1556,108,0,45.0,216.0,0,908,31.0,87,132,658,2654,621,424,126,71.0,1833,727,1106,200.0,200.0,,2308,693,1164,451,17,12.0,3884,4007,2607,2619,446,456,487,557,289,316,44,46,0,0,0,0,1,6,820,919,589587,0.5720700000000001,0.31962999999999997,0.0,0.0,0.0,0,12,2.53,63,63,100.0,1,1,100,62,62,100.0
2562,03,ปปส.ภาค 3,36,ชัยภูมิ,946,33174,709,67781,219,63418,509,180,689,101,0,91.0,271.0,0,1640,82.0,182,454,922,4705,1171,592,529,50.0,3099,339,2760,435.0,435.0,,2225,1116,518,591,38,1.0,7334,7503,4507,4524,1303,1323,1127,1220,277,301,92,94,0,0,0,0,1,27,1496,1615,427658,12.59033,10.113010000000001,0.0,0.0,0.0,0,32,5.09,164,164,100.0,13,13,100,151,151,100.0
2562,03,ปปส.ภาค 3,37,อำนาจเจริญ,475,13140,263,24029,86,27264,1820,70,1890,66,0,32.0,123.0,0,638,27.0,102,143,366,2023,669,269,329,71.0,1093,86,1007,261.0,261.0,,1983,699,820,464,9,7.0,3615,3736,2642,2652,351,358,368,445,212,237,35,35,1,3,0,0,0,0,616,720,813328,0.14440999999999998,0.29031,0.0,0.0,0.0,0,13,1.86,54,54,100.0,3,3,100,51,51,100.0
2562,04,ปปส.ภาค 4,39,หนองบัวลำภู,551,19800,330,29478,110,30611,143,60,203,103,0,28.0,73.0,0,493,18.0,77,85,313,971,689,223,447,19.0,126,3,123,156.0,151.0,5.0,870,786,25,59,47,1.0,801,890,32,32,276,286,457,531,25,29,11,12,0,0,0,0,0,0,493,572,169966,3.0220700000000003,3.4196999999999997,0.0,0.00035,0.0,0,8,0.08,68,68,100.0,6,6,100,62,62,100.0
2562,04,ปปส.ภาค 4,40,ขอนแก่น,623,18315,616,48935,188,24894,1071,179,1250,406,0,206.0,626.0,0,1098,103.0,48,206,741,7476,3801,3015,769,17.0,2888,715,2173,787.0,655.0,132.0,4083,2349,845,889,341,1.0,7022,7255,3330,3345,1981,2026,1540,1677,151,179,17,20,0,0,0,0,1,7,1708,1876,1725356,3.84565,1180.0829099999999,0.0,0.0,0.0,0,21,3.5,367,367,100.0,34,34,100,333,333,100.0
2562,04,ปปส.ภาค 4,41,อุดรธานี,510,15394,401,39920,133,16374,8350,201,8551,216,0,116.0,342.0,0,2022,240.0,144,675,963,5547,4523,3806,661,56.0,709,218,491,315.0,206.0,109.0,3669,3518,112,39,67,0.0,3578,3859,838,852,962,1032,1666,1849,84,95,20,22,0,0,0,0,1,1,1770,1966,1009209,2.89966,47.49422,0.0,0.09609999999999999,0.0,0,28,3.59,278,278,100.0,19,19,100,259,259,100.0
2562,04,ปปส.ภาค 4,42,เลย,237,6075,192,18027,80,28231,23,2,25,61,0,142.0,327.0,0,842,34.0,74,142,592,1519,862,521,314,27.0,456,40,416,201.0,201.0,,1606,1006,194,406,22,0.0,2406,2628,785,797,786,830,763,924,36,38,23,25,6,7,0,0,1,3,828,994,568188,0.9233300000000001,9.642,0.0,0.00066,0.0,0,13,1.49,105,105,100.0,8,8,100,97,97,100.0
2562,04,ปปส.ภาค 4,43,หนองคาย,194,7018,191,18592,74,26781,39,0,39,113,0,87.0,322.0,0,494,10.0,23,96,365,2137,689,214,451,24.0,1405,157,1248,43.0,32.0,11.0,1114,735,373,6,119,0.0,3211,3370,1980,2008,666,680,526,630,22,29,2,2,15,21,0,0,0,0,565,682,1345179,3.65154,13.908760000000001,0.0,0.0,0.0,0,11,3.08,75,75,100.0,6,6,100,69,69,100.0
2562,04,ปปส.ภาค 4,44,มหาสารคาม,916,35755,595,52667,196,102158,1065,100,1165,125,0,63.0,230.0,0,1764,24.0,119,340,1281,3152,1889,1455,305,129.0,1012,164,848,251.0,251.0,,2831,1706,971,154,85,0.0,2795,2888,896,897,960,973,897,974,27,29,13,13,0,0,0,0,1,1,937,1016,1133797,72.2055,1.15101,0.0,0.0,0.0,0,10,5.23,169,169,100.0,15,15,100,154,154,100.0
2562,04,ปปส.ภาค 4,45,ร้อยเอ็ด,1283,33942,794,58340,285,66205,423,199,622,227,0,184.0,789.0,0,2459,148.0,136,350,1825,3443,1552,986,509,57.0,1637,119,1518,254.0,201.0,53.0,3028,1693,1125,210,124,2.0,3561,3713,1556,1571,875,910,1053,1146,61,70,13,13,0,0,0,0,1,1,1127,1229,350131,0.52377,0.41494,0.0,0.0,0.0,0,11,2.31,230,230,100.0,16,16,100,214,214,100.0
2562,04,ปปส.ภาค 4,46,กาฬสินธุ์,698,16558,486,38304,169,33155,492,222,714,90,0,468.0,1617.0,0,1351,235.0,236,327,553,2800,1864,1015,778,71.0,682,45,637,254.0,254.0,,2266,1436,319,511,46,2.0,3062,3284,806,810,870,905,1275,1435,87,109,19,19,0,0,0,0,1,3,1381,1563,3146050,1.32775,687.0561,0.0,0.0,0.0,0,22,5.38,214,214,100.0,10,10,100,204,204,100.0
2562,04,ปปส.ภาค 4,47,สกลนคร,923,28930,620,68113,239,77713,1598,200,1798,116,0,211.0,571.0,0,1558,234.0,137,372,815,2518,1929,1199,706,24.0,417,34,383,172.0,172.0,,2861,2146,266,449,495,65.0,2380,2614,475,482,499,530,883,1003,444,515,77,77,0,1,0,0,1,4,1404,1596,333630,1.83366,323.09929999999997,0.0,0.0,0.0,0,26,8.05,152,152,100.0,11,11,100,141,141,100.0
2562,04,ปปส.ภาค 4,48,นครพนม,590,18896,455,48736,146,44953,142,70,212,93,0,24.0,47.0,0,1124,31.0,93,175,825,1292,635,311,301,23.0,431,47,384,226.0,100.0,126.0,1210,610,282,318,60,2.0,1729,1939,751,767,331,367,508,630,113,141,13,13,8,13,1,1,1,4,643,798,7877710,18.98979,995.4689599999999,0.0,0.0,0.0,0,9,2.49,100,100,100.0,11,11,100,89,89,100.0
2562,04,ปปส.ภาค 4,49,มุกดาหาร,443,15840,261,25272,92,21609,128,64,192,116,0,56.0,186.0,0,490,44.0,70,158,218,2503,1044,655,321,68.0,1178,106,1072,281.0,261.0,20.0,2484,1624,624,236,18,0.0,2718,2814,1817,1825,475,486,371,440,45,48,5,6,1,2,0,0,1,7,422,496,8670154,101.98173,9.71163,0.0,0.0,0.0,0,7,2.18,40,40,100.0,0,0,0,40,40,100.0
